"","variable","value"
"1","Variance",-0.0796989131915872
"2","Variance",0.155270518347963
"3","Variance",-0.0625773315724503
"4","Variance",-0.102482075509247
"5","Variance",-0.00941669001696757
"6","Variance",0.045074900760694
"7","Variance",-0.113111608525515
"8","Variance",0.0623656731969965
"9","Variance",-0.0148234568708087
"10","Variance",-0.118341538471113
"11","Variance",0.196877632477544
"12","Variance",0.0447248577264778
"13","Variance",0.019275276720889
"14","Variance",0.0514147348651967
"15","Variance",0.191113637380842
"16","Variance",0.0317781143232022
"17","Variance",-0.0015183798996958
"18","Variance",0.0985553907992441
"19","Variance",-0.092615443547198
"20","Variance",0.104048747204548
"21","Variance",0.157140709164115
"22","Variance",-0.0283549411179855
"23","Variance",-0.00277943669156248
"24","Variance",-0.110323739007306
"25","Variance",0.0467724714046249
"26","Variance",-0.00040239209574225
"27","Variance",-0.0973498250514289
"28","Variance",0.167823197321732
"29","Variance",-0.100882311971757
"30","Variance",-0.0771405217202931
"31","Variance",0.133492015334144
"32","Variance",-0.0656648524486976
"33","Variance",-0.0944534588710674
"34","Variance",0.165078913289096
"35","Variance",0.0634115504284338
"36","Variance",-0.0644949920139569
"37","Variance",0.0548286682294909
"38","Variance",-0.0725759740605927
"39","Variance",-0.0768166659003109
"40","Variance",0.0426653121223108
"41","Variance",0.370691666722479
"42","Variance",0.0478945514563221
"43","Variance",-0.0501463374469569
"44","Variance",0.203984733504534
"45","Variance",-0.0292572851989837
"46","Variance",0.135197793653047
"47","Variance",0.140355900098583
"48","Variance",-0.0873856275450596
"49","Variance",0.0699210770575929
"50","Variance",0.131091992541836
"51","Variance",0.163649711707211
"52","Variance",0.110209323487347
"53","Variance",-0.149391023251125
"54","Variance",-0.00720862622608301
"55","Variance",-0.0974149951145315
"56","Variance",0.133438830755808
"57","Variance",0.178639190030115
"58","Variance",-0.0417857516277755
"59","Variance",-0.0820009799350056
"60","Variance",-0.0428692568070615
"61","Variance",0.131222549472536
"62","Variance",0.0877466522563804
"63","Variance",-0.0501943963014442
"64","Variance",-0.0154012275760271
"65","Variance",-0.14176368393187
"66","Variance",0.0185055901540734
"67","Variance",0.133307846070122
"68","Variance",0.0860512168143119
"69","Variance",0.0371832898462884
"70","Variance",0.0288236179900252
"71","Variance",0.0603811340496909
"72","Variance",0.016883244596888
"73","Variance",-0.134328940777237
"74","Variance",-0.140028964245256
"75","Variance",0.0301079937703186
"76","Variance",0.0816441966094263
"77","Variance",0.191391737948739
"78","Variance",-0.0592941179992715
"79","Variance",-0.0731779213119301
"80","Variance",0.156959357109259
"81","Variance",-0.0877164031751282
"82","Variance",-0.106803398893409
"83","Variance",0.164637463945817
"84","Variance",-0.0843380637950824
"85","Variance",0.0588841488072214
"86","Variance",-0.119139307903401
"87","Variance",-0.0285746261399864
"88","Variance",0.111870936070618
"89","Variance",-0.0900381170926979
"90","Variance",-0.040284473821719
"91","Variance",-0.109887176880524
"92","Variance",-0.0752259707569832
"93","Variance",0.0986380207324554
"94","Variance",0.00798119280267817
