"","variable","value"
"1","Variance",0.793988459831336
"2","Variance",0.729640479360852
"3","Variance",0.486196182867288
"4","Variance",-0.360482911673324
"5","Variance",-0.457512649800266
"6","Variance",0.842883266755437
"7","Variance",0.949755881047492
"8","Variance",0.806167776298269
"9","Variance",0.980981802041722
"10","Variance",0.37646160674656
"11","Variance",0.417310252996005
"12","Variance",0.398661340434976
"13","Variance",-0.214004438526409
"14","Variance",0.730727030625832
"15","Variance",0.717439857967155
"16","Variance",0.977097203728362
"17","Variance",0.82416333777186
"18","Variance",0.701809143364403
"19","Variance",0.657225033288948
"20","Variance",0.40381713271194
"21","Variance",0.576024855747892
"22","Variance",0.259071460275189
"23","Variance",0.673807367953839
"24","Variance",0.436257434531735
"25","Variance",-0.331266755437195
"26","Variance",0.257729249889037
"27","Variance",0.721359964491789
"28","Variance",0.766015090989791
"29","Variance",0.57700488237905
"30","Variance",-0.222348868175766
"31","Variance",0.837549933422104
"32","Variance",0.0929001331557923
"33","Variance",-0.539799378606303
"34","Variance",-0.556374611628939
"35","Variance",0.263048379937861
"36","Variance",0.466943630714603
"37","Variance",-0.123217043941411
"38","Variance",0.925794940079893
"39","Variance",0.765816245006658
"40","Variance",0.356676431424767
"41","Variance",0.860083444296494
"42","Variance",0.565862405681314
"43","Variance",-0.139770972037284
"44","Variance",0.386134043497559
"45","Variance",-0.674922325787838
"46","Variance",0.482432312472259
"47","Variance",0.396410119840213
"48","Variance",0.479201065246338
"49","Variance",-0.0935818908122503
"50","Variance",0.607364403018198
"51","Variance",0.387838437638704
"52","Variance",0.778102086107412
"53","Variance",-0.165130936529072
"54","Variance",0.398512205947625
"55","Variance",0.0202219263204616
"56","Variance",0.845219707057257
"57","Variance",0.541091877496671
"58","Variance",-0.481459387483356
"59","Variance",-0.0248095872170439
"60","Variance",0.564086995117621
"61","Variance",-0.380481136262761
"62","Variance",0.245081225033289
"63","Variance",0.771540168664004
"64","Variance",-0.309521526853085
"65","Variance",-0.256607190412783
"66","Variance",0.309557035064359
"67","Variance",0.82414913448735
"68","Variance",-0.0736262760763427
"69","Variance",0.0554815801154017
"70","Variance",-0.00753129161118509
"71","Variance",0.922450066577896
"72","Variance",0.217491344873502
"73","Variance",-0.589510874389703
"74","Variance",0.539593430980914
"75","Variance",0.654888592987128
"76","Variance",0.662224589436307
"77","Variance",-0.352280514869063
"78","Variance",0.720195295162006
"79","Variance",0.0139724811362628
"80","Variance",0.970883266755437
"81","Variance",0.973404349755881
"82","Variance",0.381276520195295
"83","Variance",0.191861517976032
"84","Variance",0.39509631602308
"85","Variance",0.0133617399023524
"86","Variance",0.651991122947182
"87","Variance",-0.39698535286285
"88","Variance",-0.154790945406125
"89","Variance",0.689011984021305
"90","Variance",0.203742565468265
"91","Variance",-0.556211273857079
"92","Variance",0.685397248113626
"93","Variance",0.326245894363071
"94","Variance",-0.474727030625832
"95","Variance",0.0468814913448735
"96","Variance",0.00278739458499778
"97","Variance",0.315550821127386
"98","Variance",0.811678650687972
"99","Variance",-0.414405681313804
"100","Variance",0.237773635153129
"101","Variance",0.193359964491789
"102","Variance",0.361661784287617
"103","Variance",-0.663019973368842
"104","Variance",0.908466932978251
"105","Variance",0.627064358632934
"106","Variance",0.095641367066134
"107","Variance",-0.49746648912561
"108","Variance",0.649732800710164
"109","Variance",0.13848557478917
"110","Variance",0.951282734132268
"111","Variance",-0.767108743897026
"112","Variance",0.685219707057257
"113","Variance",0.30253351087439
"114","Variance",0.060381713271194
"115","Variance",-0.380587660896582
"116","Variance",0.386609853528628
"117","Variance",0.817260541500222
"118","Variance",0.87805770084332
"119","Variance",0.340072791833111
"120","Variance",-0.25777896138482
"121","Variance",0.822558366622281
"122","Variance",-0.829098979138926
"123","Variance",0.303385707944962
"124","Variance",-0.701404349755881
"125","Variance",0.570656014203284
"126","Variance",-0.337374167776298
"127","Variance",-0.293649356413671
"128","Variance",0.884853972481136
"129","Variance",0.00802840656901909
"130","Variance",0.791857967154905
"131","Variance",0.413241011984021
"132","Variance",0.607470927652019
"133","Variance",0.678444740346205
"134","Variance",-0.0376280514869063
"135","Variance",0.835412339103418
"136","Variance",0.602769640479361
"137","Variance",0.892566355969818
"138","Variance",0.129146915224146
"139","Variance",0.906790945406125
"140","Variance",0.683039502885042
"141","Variance",0.623399911229472
"142","Variance",0.520333777185974
"143","Variance",0.291391034176653
"144","Variance",-0.0825885486018642
"145","Variance",0.786453617399024
"146","Variance",0.694494451841988
"147","Variance",-0.355234798047048
"148","Variance",0.967928983577452
"149","Variance",0.246018641810919
"150","Variance",0.129196626719929
"151","Variance",0.635217043941411
"152","Autocorrelation",0.222810474922326
"153","Autocorrelation",0.718079005770084
"154","Autocorrelation",0.163277407900577
"155","Autocorrelation",-0.324996005326232
"156","Autocorrelation",-0.645635153129161
"157","Autocorrelation",0.623854416333777
"158","Autocorrelation",0.724825565912117
"159","Autocorrelation",0.575378606302708
"160","Autocorrelation",0.820988903683977
"161","Autocorrelation",0.0865867731913005
"162","Autocorrelation",0.299763870395029
"163","Autocorrelation",0.408944518419885
"164","Autocorrelation",-0.405805592543276
"165","Autocorrelation",0.442584997780737
"166","Autocorrelation",0.536184642698624
"167","Autocorrelation",0.745441633377719
"168","Autocorrelation",0.603316466932978
"169","Autocorrelation",0.454735907678651
"170","Autocorrelation",0.497835774522858
"171","Autocorrelation",-0.14469241011984
"172","Autocorrelation",0.372449178872614
"173","Autocorrelation",-0.0210599201065246
"174","Autocorrelation",0.267969818020417
"175","Autocorrelation",0.295595206391478
