"","variable","value"
"1","Variance",0.0438272046289641
"2","Variance",-0.143093018378615
"3","Variance",-0.102177584524376
"4","Variance",-0.0457657422856566
"5","Variance",0.0684811221892307
"6","Variance",-0.101678084023878
"7","Variance",-0.119806780760186
"8","Variance",-0.00823184753399159
"9","Variance",0.0272207951322674
"10","Variance",0.0255597577536291
"11","Variance",-0.0764453801693844
"12","Variance",-0.0803977769868126
"13","Variance",0.0847109241657111
"14","Variance",0.181193806555447
"15","Variance",-0.209304584722331
"16","Variance",-0.108976341336702
"17","Variance",-0.0078750614622077
"18","Variance",0.114399489627817
"19","Variance",0.10393376485549
"20","Variance",-0.08185663559144
"21","Variance",0.0829071723583593
"22","Variance",-0.0325012289946689
"23","Variance",0.0344397666513614
"24","Variance",-0.020770895812352
"25","Variance",-0.120797853181808
"26","Variance",0.173491191694602
"27","Variance",0.0697378020198473
"28","Variance",0.00204755562307087
"29","Variance",-0.0583285763021359
"30","Variance",-0.0588716839891847
"31","Variance",-0.0141029605596798
"32","Variance",0.0428837036835801
"33","Variance",-0.103680050315555
"34","Variance",-0.0296627975791438
"35","Variance",-0.0780548817820984
"36","Variance",-0.256297274665956
"37","Variance",0.0852342104043275
"38","Variance",0.000422196851610934
"39","Variance",-0.071295767866637
"40","Variance",-0.0162357484110101
"41","Variance",-0.176175015812354
"42","Variance",-0.139374514652689
"43","Variance",0.218240093675674
"44","Variance",0.0950458273783844
"45","Variance",0.0249452928522235
"46","Variance",0.00277698492538459
"47","Variance",-0.0157441764898857
"48","Variance",-0.10393376485549
"49","Variance",0.0746099140445406
"50","Variance",-0.181094699313285
"51","Variance",-0.0708834817392423
"52","Variance",-2.1803593275682e-05
"53","Variance",0.0315497994699119
"54","Variance",0.0968139005785579
"55","Variance",-0.0621541158495965
"56","Variance",-0.0997157606290669
"57","Variance",0.126684823366242
"58","Variance",-0.040647844300401
"59","Variance",-0.0973252939481148
"60","Variance",0.156706389162013
"61","Variance",0.00206341278181682
"62","Variance",0.00193259122216272
"63","Variance",-0.0824671362031591
"64","Variance",-0.00425170068875799
"65","Variance",-0.00242812743297368
"66","Variance",0.112750345118238
"67","Variance",-0.067272013834852
"68","Variance",-0.0860389612106845
"69","Variance",-0.222065633223135
"70","Variance",0.130962291937962
"71","Variance",0.104310372375706
"72","Variance",0.0131118881380579
"73","Variance",-0.158855034172089
"74","Variance",0.144135626566161
"75","Variance",-0.0621184372424181
"76","Variance",-0.0287589395306246
"77","Variance",0.207699047399304
"78","Variance",-0.0877158557480688
"79","Variance",0.132730365138136
"80","Variance",-0.0391572713782817
"81","Variance",0.107125018053112
"82","Variance",-0.0740311277503135
"83","Variance",0.0941261121711193
"84","Variance",-0.0754979149343139
"85","Variance",-0.123525284486112
"86","Variance",-0.0646278326139648
"87","Variance",-0.111263736485805
"88","Variance",0.118280529230888
"89","Variance",-0.00769270413662927
"90","Variance",0.169586366353412
"91","Variance",0.118716601096402
"92","Variance",0.0731431268605402
"93","Variance",-0.0467964576041434
"94","Variance",-0.0853610676742951
"95","Variance",-0.094871398632179
"96","Variance",-0.022868005056504
"97","Variance",-0.092936825265173
"98","Variance",0.126831502084642
"99","Variance",-0.105079444574885
"100","Variance",0.156575567602359
"101","Variance",0.000287411002270354
"102","Variance",-0.0497022819443388
"103","Variance",0.122910819584706
"104","Variance",-0.106562088917631
"105","Variance",-0.0613652222019854
"106","Variance",-0.0763859158240871
"107","Variance",0.12562635801995
"108","Variance",-0.0850359959200031
"109","Variance",0.106649303290734
"110","Variance",0.167291042624935
"111","Variance",-0.170406974318514
"112","Variance",-0.0646040468758458
"113","Variance",-0.131691721240276
"114","Variance",0.148401202268822
"115","Variance",0.0886950353006312
"116","Variance",0.0937693260993354
"117","Variance",-0.00794245438687799
"118","Variance",-0.0852342104043275
"119","Variance",0.0712045892038478
"120","Variance",0.0283426891135434
"121","Variance",0.0399858079227576
"122","Variance",0.183092701315275
"123","Variance",-0.00292960718064099
"124","Variance",0.137606441452516
"125","Variance",-0.110014985234562
"126","Variance",-0.0728021979475023
"127","Variance",0.0145984967704907
"128","Variance",0.0200018236131734
"129","Variance",-0.194319569707408
"130","Variance",0.0858209252779277
"131","Variance",0.0260077224882022
"132","Variance",0.0602353996413365
"133","Variance",0.0571234322374437
"134","Variance",-0.00194844838090868
"135","Variance",0.0883461778082203
"136","Variance",-0.0302693339011764
"137","Variance",0.121154639253592
"138","Variance",-0.0771510237335792
"139","Variance",0.185070881868832
"140","Variance",0.0215558251702765
"141","Variance",0.0845801026060571
"142","Variance",0.12593160832581
"143","Variance",-0.118970315636337
"144","Variance",-0.155449709331397
"145","Variance",-0.171945118716872
"146","Variance",0.0253456861105587
"147","Variance",0.188055992002757
"148","Variance",0.111620522557589
"149","Variance",-0.0977891158414339
"150","Variance",0.118454957977094
"151","Variance",-0.153451707329407
"152","Variance",-0.133027686864623
"153","Variance",0.0248977213759856
"154","Variance",-0.0918307884426429
"155","Variance",-0.107957518887275
"156","Variance",0.0366359831376755
"157","Variance",0.00728041800923455
"158","Variance",0.163001681184156
"159","Variance",-0.00568677355526652
"160","Variance",0.150327847056455
"161","Variance",-0.0614841508925801
"162","Variance",-0.0957316494941468
"163","Variance",-0.140361622784625
"164","Variance",0.0015876980194383
"165","Variance",0.142625232195609
"166","Variance",-0.0126916734312902
"167","Variance",-0.0255954363608075
"168","Variance",0.0898248578612802
"169","Variance",-0.0579559330716061
"170","Variance",0.125515357908728
"171","Variance",-0.0141069248493663
"172","Variance",0.138042513318029
"173","Variance",-0.178236446449328
