"","variable","value"
"1","Variance",0.306534653465347
"2","Variance",0.376237623762376
"3","Variance",0.488712871287129
"4","Variance",0.211089108910891
"5","Variance",0.309306930693069
"6","Variance",0.374257425742574
"7","Variance",0.646860777195149
"8","Variance",0.684444444444444
"9","Variance",-0.258613861386139
"10","Variance",-0.44990099009901
"11","Variance",-0.188910891089109
"12","Variance",0.971881188118812
"13","Variance",0.318811881188119
"14","Variance",0.388282828282828
"15","Variance",0.764356435643564
"16","Variance",0.332525252525253
"17","Variance",0.861782178217822
"18","Variance",0.882772277227723
"19","Variance",-0.391287128712871
"20","Variance",-0.0193939393939394
"21","Variance",0.362020202020202
"22","Variance",0.757500746361397
"23","Variance",0.210505050505051
"24","Variance",0.207920792079208
"25","Variance",-0.733465346534653
"26","Variance",0.535445544554455
"27","Variance",-0.708910891089109
"28","Variance",0.376633663366337
"29","Variance",0.921081299693296
"30","Variance",0.972121212121212
"31","Variance",0.319207920792079
"32","Variance",0.495049504950495
"33","Variance",0.718019801980198
"34","Variance",0.249108910891089
"35","Variance",0.977425742574257
"36","Variance",0.451485148514851
"37","Variance",0.889292929292929
"38","Variance",0.366732673267327
"39","Variance",0.993663366336634
"40","Variance",-0.402772277227723
"41","Variance",-0.623762376237624
"42","Variance",0.292900288593074
"43","Variance",0.857991698349475
"44","Variance",0.588118811881188
"45","Variance",0.142390336374861
"46","Variance",0.580453513094184
"47","Variance",0.876435643564356
"48","Variance",0.927128712871287
"49","Variance",0.890693069306931
"50","Variance",0.701386138613861
"51","Variance",0.796039603960396
"52","Variance",0.796435643564356
"53","Variance",0.974257425742574
"54","Variance",0.66970297029703
"55","Variance",0.283960396039604
"56","Variance",0.753812650950624
"57","Variance",0.754455445544554
"58","Variance",0.341782178217822
"59","Variance",0.927920792079208
"60","Variance",0.645148514851485
"61","Variance",-0.185050505050505
"62","Variance",0.988118811881188
"63","Variance",0.910495049504951
"64","Variance",0.807524752475248
"65","Variance",0.853069306930693
"66","Variance",0.546534653465347
"67","Variance",0.789306930693069
"68","Variance",0.942970297029703
"69","Variance",0.295081967213115
"70","Variance",-0.257425742574257
"71","Variance",0.774653465346535
"72","Variance",0.542970297029703
"73","Variance",0.702713422378563
"74","Variance",0.323002279036716
"75","Variance",0.719191919191919
"76","Variance",0.986138613861386
"77","Variance",0.856633663366337
"78","Variance",0.702970297029703
"79","Variance",0.925940594059406
"80","Variance",0.599722729132551
"81","Variance",-0.744950495049505
"82","Variance",0.931485148514852
"83","Variance",0.827210618967727
"84","Variance",0.749306930693069
"85","Variance",0.466138613861386
"86","Variance",0.123168316831683
"87","Variance",0.824554455445545
"88","Variance",0.798019801980198
"89","Variance",-0.502970297029703
"90","Variance",0.692277227722772
"91","Variance",0.736237623762376
"92","Variance",0.577029702970297
"93","Variance",-0.151287128712871
"94","Variance",0.951287128712871
"95","Variance",0.901782178217822
"96","Variance",0.370927816453568
"97","Variance",0.849504950495049
"98","Variance",0.588118811881188
"99","Variance",0.493989294368267
"100","Variance",0.208080808080808
"101","Variance",-0.45979797979798
"102","Variance",0.939405940594059
"103","Variance",0.665454545454545
"104","Variance",0.956728393639715
"105","Variance",0.53411229096384
"106","Variance",0.540990099009901
"107","Variance",0.72990099009901
"108","Variance",0.867214579952041
"109","Variance",0.80950495049505
"110","Variance",0.622178217821782
"111","Variance",-0.862178217821782
"112","Variance",0.621782178217822
"113","Variance",0.76
"114","Variance",-0.0724752475247525
"115","Variance",0.736633663366337
"116","Variance",0.962376237623762
"117","Variance",0.927022482017699
"118","Variance",0.0133333333333333
"119","Variance",0.517227722772277
"120","Variance",-0.543030303030303
"121","Variance",0.971209218007468
"122","Variance",0.363168316831683
"123","Variance",0.986534653465347
"124","Variance",0.342014062474806
"125","Variance",0.825742574257426
"126","Variance",0.0423762376237624
"127","Variance",-0.501386138613861
"128","Variance",0.194851485148515
"129","Variance",0.182222222222222
"130","Variance",0.907110336666804
"131","Variance",0.0685148514851485
"132","Variance",0.529359345104318
"133","Variance",0.404283262998324
"134","Variance",0.751312304134156
"135","Variance",0.656161616161616
"136","Variance",-0.207128712871287
"137","Variance",0.569108910891089
"138","Variance",0.756039603960396
"139","Variance",0.929795033769087
"140","Variance",0.488712871287129
"141","Variance",-0.0308910891089109
"142","Variance",-0.277623762376238
"143","Variance",0.90970297029703
"144","Variance",0.59030303030303
"145","Variance",0.705742574257426
"146","Variance",-0.576633663366337
"147","Variance",-0.12
"148","Variance",0.478811881188119
"149","Variance",0.787722772277228
"150","Variance",0.0715151515151515
"151","Variance",0.49980198019802
"152","Variance",-0.344158415841584
"153","Variance",0.534257425742574
"154","Variance",-0.414653465346535
"155","Variance",0.016969696969697
"156","Variance",0.77980198019802
"157","Variance",0.774532135691353
"158","Variance",0.554455445544555
"159","Variance",0.693861386138614
"160","Variance",0.97980198019802
"161","Variance",0.933069306930693
"162","Variance",0.757623762376238
"163","Variance",0.685940594059406
"164","Variance",0.659009900990099
"165","Variance",0.864554455445545
"166","Variance",0.506534653465347
"167","Variance",0.380990099009901
"168","Variance",0.268118811881188
"169","Variance",0.763960396039604
"170","Variance",0.834059405940594
"171","Variance",-0.133737373737374
"172","Variance",0.936237623762376
"173","Variance",0.957813447187918
"174","Variance",0.370505050505051
"175","Variance",0.771637963243203
"176","Variance",-0.519207920792079
"177","Variance",0.428910891089109
"178","Variance",-0.484356435643564
"179","Variance",0.556039603960396
"180","Variance",0.775049504950495
"181","Variance",0.0726804637685314
"182","Variance",0.650559464522141
"183","Variance",0.63009900990099
"184","Variance",0.385582732853762
"185","Variance",0.457029702970297
"186","Variance",0.765148514851485
"187","Variance",0.466534653465347
"188","Variance",0.92990099009901
"189","Variance",0.756039603960396
"190","Variance",0.569292929292929
"191","Variance",0.397227722772277
"192","Variance",0.596831683168317
"193","Variance",-0.468910891089109
"194","Variance",0.82970297029703
"195","Variance",0.821269436643324
"196","Variance",0.0978217821782178
"197","Variance",0.613465346534653
"198","Variance",-0.806336633663366
"199","Variance",-0.858613861386139
"200","Variance",0.829587091897488
"201","Variance",0.749183091107233
"202","Variance",0.606336633663366
"203","Variance",0.981311248567146
"204","Variance",0.987226462904984
"205","Variance",-0.514455445544554
