"","variable","value"
"1","Variance",-0.349456044423039
"2","Variance",-0.654389891492195
"3","Variance",-0.627362098761934
"4","Variance",0.306414142845001
"5","Variance",0.237243958410063
"6","Variance",0.464416239340454
"7","Variance",-0.208105504717115
"8","Variance",0.354399807349067
"9","Variance",0.457701787687339
"10","Variance",-0.397618777799813
"11","Variance",0.251728192197637
"12","Variance",-0.212914695299884
"13","Variance",-0.484361277162365
"14","Variance",-0.363968609230246
"15","Variance",0.618274924214522
"16","Variance",0.771829050627532
"17","Variance",0.649998583449018
"18","Variance",-0.425241521942375
"19","Variance",0.594993908830779
"20","Variance",-0.187622177522169
"21","Variance",-0.359336487520186
"22","Variance",0.722044366376746
"23","Variance",0.667060940023231
"24","Variance",-0.533487265206675
"25","Variance",-0.457205994843754
"26","Variance",-0.394750262061932
"27","Variance",0.221144856503386
"28","Variance",-0.343896081819985
"29","Variance",0.164142845000992
"30","Variance",-0.543063149842763
"31","Variance",0.162209252911012
"32","Variance",-0.588074057285322
"33","Variance",0.890309374734397
"34","Variance",0.518698472958042
"35","Variance",-0.67594979743321
"36","Variance",0.430326939966569
"37","Variance",-0.51364138595348
"38","Variance",-0.45014448820013
"39","Variance",-0.338945236139049
"40","Variance",0.278493922996289
"41","Variance",0.201631866730884
"42","Variance",0.615533898064991
"43","Variance",0.924087032892314
"44","Variance",-0.643532028217696
"45","Variance",0.594873501997337
"46","Variance",-0.231641499277559
"47","Variance",-0.812384905232739
"48","Variance",-0.33053092330793
"49","Variance",0.816259172167606
"50","Variance",-0.431346856673372
"51","Variance",0.0436014392157974
"52","Variance",0.0567328668158767
"53","Variance",0.483490098308638
"54","Variance",0.0963042184888234
"55","Variance",-0.43787715669887
"56","Variance",0.646145564778876
"57","Variance",0.653412471314843
"58","Variance",0.46515992860583
"59","Variance",0.572520327506587
"60","Variance",-0.486429441595603
"61","Variance",0.0174094115647222
"62","Variance",0.629401932175539
"63","Variance",-0.759752953508797
"64","Variance",0.509313822704479
"65","Variance",-0.797426126866306
"66","Variance",-0.751019916706802
"67","Variance",0.678513754710032
"68","Variance",0.127390429781568
"69","Variance",0.23429753236819
"70","Variance",-0.804962178088789
"71","Variance",0.594165226506502
"72","Variance",-0.860533473099697
"73","Variance",0.855724282516928
"74","Variance",-0.660495226223192
"75","Variance",-0.643779924639488
"76","Variance",-0.577336600844264
"77","Variance",0.26514292999405
"78","Variance",0.177869224013372
"79","Variance",-0.27466923534578
"80","Variance",-0.631052214069184
"81","Variance",-0.226046122899963
"82","Variance",0.815416324333513
"83","Variance",0.0337989064226422
"84","Variance",-0.422061364988526
"85","Variance",0.772261098676941
"86","Variance",-0.178457092670765
"87","Variance",0.443394622772474
"88","Variance",0.716626058871859
"89","Variance",-0.561534974643737
"90","Variance",0.575530498342635
"91","Variance",-0.424497832676998
"92","Variance",0.702439300790435
"93","Variance",0.15595518032694
"94","Variance",0.300854180241947
"95","Variance",-0.576118367000028
"96","Variance",-0.890727257273989
"97","Variance",-0.420503158908689
"98","Variance",-0.381229282941893
"99","Variance",0.800875428506672
"100","Variance",-0.586012975606992
"101","Variance",-0.685745247471456
"102","Variance",0.503420970620733
"103","Variance",-0.541540357537468
"104","Variance",0.0126073037368615
"105","Variance",-0.727058956851857
"106","Variance",0.45010199167068
"107","Variance",-0.864450236564014
"108","Variance",0.270943706263988
"109","Variance",0.376667988780916
"110","Variance",-0.787347366631725
"111","Variance",0.419355752613537
"112","Variance",0.518379748987166
"113","Variance",0.0924370343088648
"114","Variance",0.547383630336856
"115","Variance",-0.884954812023685
"116","Variance",-0.658044593024903
"117","Variance",0.169532821486245
"118","Variance",-0.516849873926963
"119","Variance",0.595808425645239
"120","Variance",-0.493299713856702
"121","Variance",0.497152732526844
"122","Variance",0.143751593619854
"123","Variance",0.101616284670085
"124","Variance",0.480784485933649
"125","Variance",-0.165835623424087
"126","Variance",-0.872297929002465
"127","Variance",0.486627758733037
"128","Variance",-0.296066237923903
"129","Variance",-0.253010170836048
"130","Variance",-0.454613706547299
"131","Variance",0.263294330962971
"132","Variance",0.117290421282262
"133","Variance",0.677883389523189
"134","Variance",0.0905388559934272
"135","Variance",0.0317803212737626
"136","Variance",-0.462907612544975
"137","Variance",0.565430489843329
"138","Variance",-0.678641244298382
"139","Variance",-0.937671756806527
"140","Variance",0.610122673315013
"141","Variance",-0.469444995325382
"142","Variance",-0.333342777006544
"143","Variance",-0.881944641187636
"144","Variance",0.395437289288041
"145","Variance",-0.661763039351786
"146","Variance",0.324404340312208
"147","Variance",-0.723687565515483
"148","Variance",-0.13892115477236
"149","Variance",-0.1677125534748
"150","Variance",0.215421990537439
"151","Variance",-0.0991585687168881
"152","Variance",-0.0532481514009689
"153","Variance",-0.350305975012041
"154","Variance",0.519626313851036
"155","Variance",0.293629770235431
"156","Variance",-0.607275405841856
"157","Variance",0.334603507380231
"158","Variance",-0.057186163130011
"159","Variance",-0.46859506473638
"160","Variance",-0.259306739949571
"161","Variance",-0.775257104003173
"162","Variance",0.568426495169561
"163","Variance",0.51063829787234
"164","Variance",0.480012465648639
"165","Variance",0.149028246026574
"166","Variance",0.909432812986939
"167","Variance",0.466796044989659
"168","Variance",0.900423548743519
"169","Variance",-0.485537014477151
"170","Variance",-0.825523415587727
"171","Variance",-0.262288579765986
"172","Variance",-0.543856418392498
"173","Variance",0.144353627787064
"174","Variance",0.751111992520611
"175","Variance",-0.646407626710485
"176","Variance",0.340779669660311
"177","Variance",-0.625810975437006
"178","Variance",0.472922627985381
"179","Variance",-0.444542029067626
