"","variable","value","data","model"
"1439","Variance",-0.803145020384391,"null","OU"
"1440","Variance",-0.479324403028538,"null","OU"
"1441","Variance",0.0809551543389633,"null","OU"
"1442","Variance",0.484371966608425,"null","OU"
"1443","Variance",0.0537759658318773,"null","OU"
"1444","Variance",0.343040186371578,"null","OU"
"1445","Variance",0.547272374296253,"null","OU"
"1446","Variance",0.407105416423995,"null","OU"
"1447","Variance",0.22228693457581,"null","OU"
"1448","Variance",0.185400893030479,"null","OU"
"1449","Variance",0.148903125606678,"null","OU"
"1450","Variance",-0.651329838866239,"null","OU"
"1451","Variance",0.422248107163657,"null","OU"
"1452","Variance",-0.537953795379538,"null","OU"
"1453","Variance",0.33993399339934,"null","OU"
"1454","Variance",-0.749174917491749,"null","OU"
"1455","Variance",0.663754610755193,"null","OU"
"1456","Variance",0.935158221704523,"null","OU"
"1457","Variance",-0.659095321296835,"null","OU"
"1458","Variance",0.331003688604154,"null","OU"
"1459","Variance",-0.243642011259949,"null","OU"
"1460","Variance",-0.471170646476412,"null","OU"
"1461","Variance",0.857503397398563,"null","OU"
"1462","Variance",0.924286546301689,"null","OU"
"1463","Variance",0.426130848378955,"null","OU"
"1464","Variance",-0.725490196078431,"null","OU"
"1465","Variance",0.508056688021743,"null","OU"
"1466","Variance",-0.570957095709571,"null","OU"
"1467","Variance",-0.372937293729373,"null","OU"
"1468","Variance",-0.631916132789749,"null","OU"
"1469","Variance",-0.644340904678703,"null","OU"
"1470","Variance",0.713453698311007,"null","OU"
"1471","Variance",0.394680644535042,"null","OU"
"1472","Variance",-0.845855173752669,"null","OU"
"1473","Variance",0.666084255484372,"null","OU"
"1474","Variance",-0.684333139196272,"null","OU"
"1475","Variance",0.861386138613861,"null","OU"
"1476","Variance",-0.462240341681227,"null","OU"
"1477","Variance",0.0949330227140361,"null","OU"
"1478","Variance",0.831100757134537,"null","OU"
"1479","Variance",-0.904096291982139,"null","OU"
"1480","Variance",0.457969326344399,"null","OU"
"1481","Variance",-0.0021355076684139,"null","OU"
"1482","Variance",0.924674820423219,"null","OU"
"1483","Variance",0.228499320520287,"null","OU"
"1484","Variance",0.326344399145797,"null","OU"
"1485","Variance",0.428848767229664,"null","OU"
"1486","Variance",0.294117647058823,"null","OU"
"1487","Variance",-0.14502038439138,"null","OU"
"1488","Variance",0.0269850514463211,"null","OU"
"1489","Variance",-0.526693845855174,"null","OU"
"1490","Variance",-0.59153562415065,"null","OU"
"1491","Variance",0.206755969714618,"null","OU"
"1492","Variance",-0.101533682780043,"null","OU"
"1493","Variance",-0.325567850902737,"null","OU"
"1494","Variance",-0.113570180547466,"null","OU"
"1495","Variance",0.0510580469811687,"null","OU"
"1496","Variance",0.457581052222869,"null","OU"
"1497","Variance",-0.0580469811687051,"null","OU"
"1498","Variance",-0.115123277033586,"null","OU"
"1499","Variance",0.158998252766453,"null","OU"
"1500","Variance",-0.368278004271015,"null","OU"
"1501","Variance",0.760046592894583,"null","OU"
"1502","Variance",-0.6703552708212,"null","OU"
"1503","Variance",0.249077848961367,"null","OU"
"1504","Variance",-0.76625897883906,"null","OU"
"1505","Variance",0.848573092603378,"null","OU"
"1506","Variance",-0.215686274509804,"null","OU"
"1507","Variance",-0.824111822947,"null","OU"
"1508","Variance",0.695593088720637,"null","OU"
"1509","Variance",0.808969132207338,"null","OU"
"1510","Variance",0.325567850902737,"null","OU"
"1511","Variance",-0.877305377596583,"null","OU"
"1512","Variance",0.194719471947195,"null","OU"
"1513","Variance",-0.283245971655989,"null","OU"
"1514","Variance",-0.316249271986022,"null","OU"
"1515","Variance",0.43661424966026,"null","OU"
"1516","Variance",-0.267715006794797,"null","OU"
"1517","Variance",-0.59231217239371,"null","OU"
"1518","Variance",0.392350999805863,"null","OU"
"1519","Variance",0.147350029120559,"null","OU"
"1520","Variance",0.153562415065036,"null","OU"
"1521","Variance",-0.0817317025820229,"null","OU"
"1522","Variance",0.321685109687439,"null","OU"
"1523","Variance",-0.537953795379538,"null","OU"
"1524","Variance",-0.308872063676956,"null","OU"
"1525","Variance",0.0382450009706853,"null","OU"
"1526","Variance",-0.544166181324015,"null","OU"
"1527","Variance",-0.482042321879247,"null","OU"
"1528","Variance",-0.682780042710153,"null","OU"
"1529","Variance",-0.499514657348088,"null","OU"
"1530","Variance",0.859833042127742,"null","OU"
"1531","Variance",0.483595418365366,"null","OU"
"1532","Variance",-0.545331003688604,"null","OU"
"1533","Variance",0.53368278004271,"null","OU"
"1534","Variance",0.801980198019802,"null","OU"
"1535","Variance",0.574451562803339,"null","OU"
"1536","Variance",0.702970297029703,"null","OU"
"1537","Variance",0.0984274898078043,"null","OU"
"1538","Variance",0.245195107746069,"null","OU"
"1539","Variance",-0.777518928363424,"null","OU"
"1540","Variance",0.151621044457387,"null","OU"
"1541","Variance",-0.543389633080955,"null","OU"
"1542","Variance",0.413706076490002,"null","OU"
"1543","Variance",-0.3407105416424,"null","OU"
"1544","Variance",-0.576004659289458,"null","OU"
"1545","Variance",-0.509609784507862,"null","OU"
"1546","Variance",-0.692098621626868,"null","OU"
"1547","Variance",-0.732090856144438,"null","OU"
"1548","Variance",0.253348864298194,"null","OU"
"1549","Variance",-0.530964861192001,"null","OU"
"1550","Variance",-0.622597553873034,"null","OU"
"1551","Variance",0.970491166763735,"null","OU"
"1552","Variance",-0.258008153756552,"null","OU"
"1553","Variance",0.172587847019996,"null","OU"
"1554","Variance",-0.332945059211803,"null","OU"
"1555","Variance",-0.117841195884294,"null","OU"
"1556","Variance",0.0440691127936323,"null","OU"
"1557","Variance",0.37759658318773,"null","OU"
"1558","Variance",0.770918268297418,"null","OU"
"1559","Variance",0.357794602989711,"null","OU"
"1560","Variance",-0.506503591535624,"null","OU"
"1561","Variance",-0.507668413900213,"null","OU"
"1562","Variance",-0.0630945447485925,"null","OU"
"1563","Variance",0.182294700058241,"null","OU"
"1564","Variance",0.148903125606678,"null","OU"
"1565","Variance",-0.318967190836731,"null","OU"
"1566","Variance",0.451756940399922,"null","OU"
"1567","Variance",0.627645117452922,"null","OU"
"1568","Variance",0.525140749369054,"null","OU"
"1569","Variance",0.240147544166181,"null","OU"
"1570","Variance",0.415647447097651,"null","OU"
"1571","Variance",-0.313531353135313,"null","OU"
"1572","Variance",0.61211415259173,"null","OU"
"1573","Variance",0.715395068918656,"null","OU"
"1574","Variance",0.762376237623762,"null","OU"
"1575","Variance",-0.856338575033974,"null","OU"
"1576","Variance",-0.581440496990875,"null","OU"
"1577","Variance",-0.110852261696758,"null","OU"
"1578","Variance",-0.136866627839254,"null","OU"
"1579","Variance",0.600465928945836,"null","OU"
"1580","Variance",-0.547660648417783,"null","OU"
"1581","Variance",-0.426907396622015,"null","OU"
"1582","Variance",-0.53368278004271,"null","OU"
"1583","Variance",-0.937876140555232,"null","OU"
"1584","Variance",-0.580275674626286,"null","OU"
"1585","Variance",-0.0467870316443409,"null","OU"
"1586","Variance",-0.316249271986022,"null","OU"
"1587","Variance",0.762764511745292,"null","OU"
"1588","Variance",0.523199378761405,"null","OU"
"1589","Variance",-0.390021355076684,"null","OU"
"1590","Variance",-0.14463211026985,"null","OU"
"1591","Variance",-0.249077848961367,"null","OU"
"1592","Variance",0.486313337216074,"null","OU"
"1593","Variance",0.758881770529994,"null","OU"
"1594","Variance",0.440496990875558,"null","OU"
"1595","Variance",0.737526693845855,"null","OU"
"1596","Variance",-0.871092991652106,"null","OU"
"1597","Variance",-0.0984274898078043,"null","OU"
"1598","Variance",-0.913414870898854,"null","OU"
"1599","Variance",-0.695204814599107,"null","OU"
"1600","Variance",-0.161716171617162,"null","OU"
"1601","Variance",0.287905261114347,"null","OU"
"1602","Variance",0.774801009512716,"null","OU"
"1603","Variance",-0.600077654824306,"null","OU"
"1604","Variance",0.407105416423995,"null","OU"
"1605","Variance",-0.174140943506115,"null","OU"
"1606","Variance",0.604348670161134,"null","OU"
"1607","Variance",-0.41642399534071,"null","OU"
"1608","Variance",-0.937876140555232,"null","OU"
"1609","Variance",0.700640652300524,"null","OU"
"1610","Variance",-0.506115317414094,"null","OU"
"1611","Variance",0.627645117452922,"null","OU"
"1612","Variance",0.0743544942729567,"null","OU"
"1613","Variance",0.395845466899631,"null","OU"
"1614","Variance",0.0281498738109105,"null","OU"
"1615","Variance",-0.66996699669967,"null","OU"
"1616","Variance",-0.744515628033391,"null","OU"
"1617","Variance",-0.185400893030479,"null","OU"
"1618","Variance",0.207144243836148,"null","OU"
"1619","Variance",0.0568821588041157,"null","OU"
"1620","Variance",0.424966026014366,"null","OU"
"1621","Variance",-0.235876528829353,"null","OU"
"1622","Variance",-0.0665890118423607,"null","OU"
"1623","Variance",0.402057852844108,"null","OU"
"1624","Variance",-0.0262085032032615,"null","OU"
"1625","Variance",0.120170840613473,"null","OU"
"1626","Variance",0.877693651718113,"null","OU"
"1627","Variance",0.297612114152592,"null","OU"
"1628","Variance",-0.66919044845661,"null","OU"
"1629","Variance",-0.101921956901572,"null","OU"
"1630","Variance",0.273927392739274,"null","OU"
"1631","Variance",-0.120170840613473,"null","OU"
"1632","Variance",-0.466511357018055,"null","OU"
"1633","Variance",0.53290623179965,"null","OU"
"1634","Variance",-0.158998252766453,"null","OU"
"1635","Variance",0.647447097650941,"null","OU"
"1636","Variance",-0.525529023490584,"null","OU"
"1637","Variance",-0.713841972432537,"null","OU"
"1638","Variance",-0.808192583964279,"null","OU"
"1639","Variance",-0.369054552514075,"null","OU"
"1640","Variance",0.249466123082896,"null","OU"
"1641","Variance",0.0568821588041157,"null","OU"
"1642","Variance",-0.0821199767035527,"null","OU"
"1643","Variance",0.826829741797709,"null","OU"
"1644","Variance",0.756163851679285,"null","OU"
"1645","Variance",-0.763929334109881,"null","OU"
"1646","Variance",0.186177441273539,"null","OU"
"1647","Variance",-0.892836342457775,"null","OU"
"1648","Variance",0.486701611337604,"null","OU"
"1649","Variance",-0.192778101339546,"null","OU"
"1650","Variance",0.385362065618326,"null","OU"
"1651","Variance",-0.432343234323432,"null","OU"
"1652","Variance",0.481654047757717,"null","OU"
"1653","Variance",-0.694428266356047,"null","OU"
"1654","Variance",0.473888565327121,"null","OU"
"1655","Variance",0.418753640069889,"null","OU"
"1656","Variance",-0.384197243253737,"null","OU"
"1657","Variance",0.348476024072995,"null","OU"
"1658","Variance",0.0029120559114735,"null","OU"
"1659","Variance",-0.462240341681227,"null","OU"
"1660","Variance",0.682003494467094,"null","OU"
"1661","Variance",0.561250242671326,"null","OU"
"1662","Variance",-0.74684527276257,"null","OU"
"1663","Variance",0.729372937293729,"null","OU"
"1664","Variance",0.92118035332945,"null","OU"
"1665","Variance",0.622209279751504,"null","OU"
"1666","Variance",-0.393515822170452,"null","OU"
"1667","Variance",-0.0995923121723937,"null","OU"
"1668","Variance",-0.480877499514657,"null","OU"
"1669","Variance",0.603960396039604,"null","OU"
"1670","Variance",-0.0879440885264997,"null","OU"
"1671","Variance",0.752281110463987,"null","OU"
"1672","Variance",-0.292176276451174,"null","OU"
"1673","Variance",0.846631721995729,"null","OU"
"1674","Variance",0.160939623374102,"null","OU"
"1675","Variance",0.742962531547272,"null","OU"
"1676","Variance",0.930110658124636,"null","OU"
"1677","Variance",-0.137254901960784,"null","OU"
"1678","Variance",0.531353135313531,"null","OU"
"1679","Variance",0.65094156474471,"null","OU"
"1680","Variance",0.751504562220928,"null","OU"
"1681","Variance",-0.353135313531353,"null","OU"
"1682","Variance",0.253737138419724,"null","OU"
"1683","Variance",0.730537759658319,"null","OU"
"1684","Variance",-0.567074354494273,"null","OU"
"1685","Variance",0.37798485730926,"null","OU"
"1686","Variance",-0.629586488060571,"null","OU"
"1687","Variance",-0.596583187730538,"null","OU"
"1688","Variance",-0.272374296253155,"null","OU"
"1689","Variance",-0.571345369831101,"null","OU"
"1690","Variance",-0.128712871287129,"null","OU"
"1691","Variance",-0.602407299553485,"null","OU"
"1692","Variance",0.217239370995923,"null","OU"
"1693","Variance",0.407105416423995,"null","OU"
"1694","Variance",0.212580081537565,"null","OU"
"1695","Variance",0.35818287711124,"null","OU"
"1696","Variance",0.188507086002718,"null","OU"
"1697","Variance",0.441661813240147,"null","OU"
"1698","Variance",0.285187342263638,"null","OU"
"1699","Variance",0.186953989516599,"null","OU"
"1700","Variance",0.802756746262861,"null","OU"
"1701","Variance",0.219180741603572,"null","OU"
"1702","Variance",0.759270044651524,"null","OU"
"1703","Variance",-0.856338575033974,"null","OU"
"1704","Variance",0.628033391574451,"null","OU"
"1705","Variance",0.517375266938458,"null","OU"
"1706","Variance",-0.505338769171035,"null","OU"
"1707","Variance",-0.741409435061153,"null","OU"
"1708","Variance",-0.41797709182683,"null","OU"
"1709","Variance",-0.666860803727431,"null","OU"
"1710","Variance",-0.84507862550961,"null","OU"
"1711","Variance",0.458745874587459,"null","OU"
"1712","Variance",0.551155115511551,"null","OU"
"1713","Variance",-0.549213744903902,"null","OU"
"1714","Variance",0.148126577363619,"null","OU"
"1715","Variance",-0.117064647641235,"null","OU"
"1716","Variance",-0.701417200543584,"null","OU"
"1717","Variance",-0.601242477188895,"null","OU"
"1718","Variance",0.858279945641623,"null","OU"
"1719","Variance",0.937099592312172,"null","OU"
"1720","Variance",-0.236264802950883,"null","OU"
"1721","Variance",-0.237041351193943,"null","OU"
"1722","Variance",-0.39856338575034,"null","OU"
"1723","Variance",0.186177441273539,"null","OU"
"1724","Variance",0.396622015142691,"null","OU"
"1725","Variance",-0.220733838089691,"null","OU"
"1726","Variance",0.0149485536788973,"null","OU"
"1727","Variance",-0.477771306542419,"null","OU"
"1728","Variance",0.545331003688604,"null","OU"
"1729","Variance",0.459910696952048,"null","OU"
"1730","Variance",0.577946029897107,"null","OU"
"1731","Variance",-0.424966026014366,"null","OU"
"1732","Variance",-0.267715006794797,"null","OU"
"1733","Variance",-0.661813240147544,"null","OU"
"1734","Variance",0.477771306542419,"null","OU"
"1735","Variance",0.659483595418365,"null","OU"
"1736","Variance",0.674626286158027,"null","OU"
"1737","Variance",0.616773442050087,"null","OU"
"1738","Variance",0.705688215880411,"null","OU"
"1739","Variance",-0.532517957678121,"null","OU"
"1740","Variance",0.299165210638711,"null","OU"
"1741","Variance",0.37759658318773,"null","OU"
"1742","Variance",-0.537565521258008,"null","OU"
"1743","Variance",-0.509998058629392,"null","OU"
"1744","Variance",0.452533488642982,"null","OU"
"1745","Variance",-0.633080955154339,"null","OU"
"1746","Variance",-0.59192389827218,"null","OU"
"1747","Variance",-0.432731508444962,"null","OU"
"1748","Variance",0.470782372354882,"null","OU"
"1749","Variance",-0.256455057270433,"null","OU"
"1750","Variance",0.906425936711318,"null","OU"
"1751","Variance",0.531741409435061,"null","OU"
"1752","Variance",0.818287711124053,"null","OU"
"1753","Variance",-0.450203843913803,"null","OU"
"1754","Variance",0.536012424771889,"null","OU"
"1755","Variance",0.372549019607843,"null","OU"
"1756","Variance",-0.307318967190837,"null","OU"
"1757","Variance",-0.923121723937099,"null","OU"
"1758","Variance",-0.0506697728596389,"null","OU"
"1759","Variance",0.750339739856338,"null","OU"
"1760","Variance",0.496796738497379,"null","OU"
"1761","Variance",0.501067753834207,"null","OU"
"1762","Variance",-0.118229470005824,"null","OU"
"1763","Variance",-0.557367501456028,"null","OU"
"1764","Variance",-0.588817705299942,"null","OU"
"1765","Variance",0.489031256066783,"null","OU"
"1766","Variance",-0.725878470199961,"null","OU"
"1767","Variance",0.294505921180353,"null","OU"
"1768","Variance",0.352747039409823,"null","OU"
"1769","Variance",-0.205591147350029,"null","OU"
"1770","Variance",0.108910891089109,"null","OU"
"1771","Variance",-0.586876334692293,"null","OU"
"1772","Variance",-0.555814404969909,"null","OU"
"1773","Variance",0.561638516792856,"null","OU"
"1774","Variance",0.337216074548631,"null","OU"
"1775","Variance",0.57251019219569,"null","OU"
"1776","Variance",-0.175305765870705,"null","OU"
"1777","Variance",0.374102116093962,"null","OU"
"1778","Variance",-0.1648223645894,"null","OU"
"1779","Variance",-0.546495826053193,"null","OU"
"1780","Variance",-0.632304406911279,"null","OU"
"1781","Variance",-0.20403805086391,"null","OU"
"1782","Variance",0.237041351193943,"null","OU"
"1783","Variance",0.682003494467094,"null","OU"
"1784","Variance",0.660260143661425,"null","OU"
"1785","Variance",0.723548825470782,"null","OU"
"1786","Variance",0.765482430596001,"null","OU"
"1787","Variance",0.0297029702970297,"null","OU"
"1788","Variance",-0.731314307901378,"null","OU"
"1789","Variance",-0.170258202290817,"null","OU"
"1790","Variance",0.860221316249272,"null","OU"
"1791","Variance",-0.412541254125412,"null","OU"
"1792","Variance",0.230440691127936,"null","OU"
"1793","Variance",-0.690157251019219,"null","OU"
"1794","Variance",0.49485536788973,"null","OU"
"1795","Variance",-0.0452339351582217,"null","OU"
"1796","Variance",0.420695010677538,"null","OU"
"1797","Variance",0.194331197825665,"null","OU"
"1798","Variance",-0.983692486895748,"null","OU"
"1799","Variance",-0.668413900213551,"null","OU"
"1800","Variance",-0.484371966608425,"null","OU"
"1801","Variance",-0.516598718695399,"null","OU"
"1802","Variance",0.598912832459716,"null","OU"
"1803","Variance",-0.957678120753252,"null","OU"
"1804","Variance",-0.562803339157445,"null","OU"
"1805","Variance",-0.290623179965055,"null","OU"
"1806","Variance",-0.329450592118035,"null","OU"
"1807","Variance",-0.413317802368472,"null","OU"
"1808","Variance",-0.476606484177829,"null","OU"
"1809","Variance",0.286740438749757,"null","OU"
"1810","Variance",-0.402057852844108,"null","OU"
"1811","Variance",0.783731314307901,"null","OU"
"1812","Variance",-0.836148320714424,"null","OU"
"1813","Variance",-0.90176664725296,"null","OU"
"1814","Variance",-0.797320908561444,"null","OU"
"1815","Variance",0.490196078431372,"null","OU"
"1816","Variance",0.395457192778101,"null","OU"
"1817","Variance",-0.487089885459134,"null","OU"
"1818","Variance",-0.0910502814987381,"null","OU"
"1819","Variance",-0.419530188312949,"null","OU"
"1820","Variance",0.250630945447486,"null","OU"
"1821","Variance",0.391186177441273,"null","OU"
"1822","Variance",0.594641817122889,"null","OU"
"1823","Variance",0.896330809551543,"null","OU"
"1824","Variance",0.551155115511551,"null","OU"
"1825","Variance",0.448650747427684,"null","OU"
"1826","Variance",0.832265579499126,"null","OU"
"1827","Variance",-0.725101921956901,"null","OU"
"1828","Variance",0.891283245971656,"null","OU"
"1829","Variance",-0.65016501650165,"null","OU"
"1830","Variance",0.487089885459134,"null","OU"
"1831","Variance",-0.586099786449233,"null","OU"
"1832","Variance",-0.0079596194913609,"null","OU"
"1833","Variance",0.365560085420307,"null","OU"
"1834","Variance",0.327509221510386,"null","OU"
"1835","Variance",0.780625121335663,"null","OU"
"1836","Variance",-0.4762182100563,"null","OU"
"1837","Variance",-0.195496020190254,"null","OU"
"1838","Variance",-0.314307901378373,"null","OU"
"1839","Variance",-0.259561250242671,"null","OU"
"1840","Variance",-0.507280139778684,"null","OU"
"1841","Variance",-0.506503591535624,"null","OU"
"1842","Variance",0.221510386332751,"null","OU"
"1843","Variance",0.398951659871869,"null","OU"
"1844","Variance",0.28130460104834,"null","OU"
"1845","Variance",0.759658318773054,"null","OU"
"1846","Variance",-0.78567268491555,"null","OU"
"1847","Variance",0.187730537759658,"null","OU"
"1848","Variance",0.0432925645505727,"null","OU"
"1849","Variance",-0.150844496214327,"null","OU"
"1850","Variance",0.874199184624345,"null","OU"
"1851","Variance",-0.334886429819452,"null","OU"
"1852","Variance",0.249466123082896,"null","OU"
"1853","Variance",0.981751116288099,"null","OU"
"1854","Variance",-0.839254513686663,"null","OU"
"1855","Variance",-0.243642011259949,"null","OU"
"1856","Variance",0.696369636963696,"null","OU"
"1857","Variance",-0.663366336633663,"null","OU"
"1858","Variance",0.966608425548437,"null","OU"
"1859","Variance",0.633469229275869,"null","OU"
"1860","Variance",-0.739856338575034,"null","OU"
"1861","Variance",0.166375461075519,"null","OU"
"1862","Variance",-0.517763541059988,"null","OU"
"1863","Variance",0.582605319355465,"null","OU"
"1864","Variance",-0.916521063871093,"null","OU"
"1865","Variance",0.348476024072995,"null","OU"
"1866","Variance",0.334886429819452,"null","OU"
"1867","Variance",0.128324597165599,"null","OU"
"1868","Variance",0.569792273344982,"null","OU"
"1869","Variance",0.457581052222869,"null","OU"
"1870","Variance",-0.0467870316443409,"null","OU"
"1871","Variance",-0.644729178800233,"null","OU"
"1872","Variance",-0.0091244418559503,"null","OU"
"1873","Variance",0.211415259172976,"null","OU"
"1874","Variance",0.0025237817899437,"null","OU"
"1875","Variance",-0.367501456027956,"null","OU"
"1876","Variance",0.557755775577558,"null","OU"
"1877","Variance",-0.569015725101922,"null","OU"
"1878","Variance",0.0448456610366919,"null","OU"
"1879","Variance",-0.290234905843525,"null","OU"
"1880","Variance",0.818675985245583,"null","OU"
"1881","Variance",-0.407881964667055,"null","OU"
"1882","Variance",0.722772277227723,"null","OU"
"1883","Variance",0.315084449621433,"null","OU"
"1884","Variance",-0.645894001164822,"null","OU"
"1885","Variance",-0.305765870704718,"null","OU"
"1886","Variance",-0.114346728790526,"null","OU"
"1887","Variance",-0.454474859250631,"null","OU"
"1888","Variance",0.846631721995729,"null","OU"
"1889","Variance",-0.361289070083479,"null","OU"
"1890","Variance",0.0716365754222481,"null","OU"
"1891","Variance",0.192001553096486,"null","OU"
"1892","Variance",0.761599689380703,"null","OU"
"1893","Variance",-0.0724131236653077,"null","OU"
"1894","Variance",0.0374684527276257,"null","OU"
"1895","Variance",0.670743544942729,"null","OU"
"1896","Variance",-0.424189477771306,"null","OU"
"1897","Variance",0.0557173364395263,"null","OU"
"1898","Variance",0.286740438749757,"null","OU"
"1899","Variance",0.267715006794797,"null","OU"
"1900","Variance",0.705688215880411,"null","OU"
"1901","Variance",0.569792273344982,"null","OU"
"1902","Variance",-0.0479518540089303,"null","OU"
"1903","Variance",-0.784896136672491,"null","OU"
"1904","Variance",-0.616385167928557,"null","OU"
"1905","Variance",0.779072024849544,"null","OU"
"1906","Variance",0.707241312366531,"null","OU"
"1907","Variance",-0.213744903902155,"null","OU"
"1908","Variance",0.760434867016113,"null","OU"
"1909","Variance",-0.451368666278392,"null","OU"
"1910","Variance",0.919627256843331,"null","OU"
"1911","Variance",-0.0894971850126189,"null","OU"
"1912","Variance",-0.571345369831101,"null","OU"
"1913","Variance",-0.964278780819258,"null","OU"
"1914","Variance",0.341098815763929,"null","OU"
"1915","Variance",0.938652688798291,"null","OU"
"1916","Variance",0.916132789749563,"null","OU"
"1917","Variance",-0.370219374878664,"null","OU"
"1918","Variance",0.316249271986022,"null","OU"
"1919","Variance",0.719277810133954,"null","OU"
"1920","Variance",-0.683556590953213,"null","OU"
"1921","Variance",-0.0331974373907979,"null","OU"
"1922","Variance",0.132595612502427,"null","OU"
"1923","Variance",-0.115123277033586,"null","OU"
"1924","Variance",-0.63113958454669,"null","OU"
"1925","Variance",-0.273150844496214,"null","OU"
"1926","Variance",-0.329062317996505,"null","OU"
"1927","Variance",0.398951659871869,"null","OU"
"1928","Variance",-0.403222675208697,"null","OU"
"1929","Variance",0.10696952048146,"null","OU"
"1930","Variance",0.601242477188895,"null","OU"
"1931","Variance",0.78528441079402,"null","OU"
"1932","Variance",-0.457969326344399,"null","OU"
"1933","Variance",0.579887400504756,"null","OU"
"1934","Variance",-0.357794602989711,"null","OU"
"1935","Variance",0.718112987769365,"null","OU"
"1936","Variance",0.508444962143273,"null","OU"
"1937","Variance",0.0320326150262085,"null","OU"
"1938","Variance",0.187342263638128,"null","OU"
"1939","Variance",-0.26150262085032,"null","OU"
"1940","Variance",-0.713841972432537,"null","OU"
"1941","Variance",-0.625703746845273,"null","OU"
"1942","Variance",0.942923704135119,"null","OU"
"1943","Variance",-0.531353135313531,"null","OU"
"1944","Variance",0.0708600271791885,"null","OU"
"1945","Variance",0.699864104057464,"null","OU"
"1946","Variance",-0.350805668802174,"null","OU"
"1947","Variance",-0.622985827994564,"null","OU"
"1948","Variance",-0.528635216462823,"null","OU"
"1949","Variance",-0.146961754999029,"null","OU"
"1950","Variance",-0.789167152009318,"null","OU"
"1951","Variance",-0.691322073383809,"null","OU"
"1952","Variance",0.402446126965638,"null","OU"
"1953","Variance",-0.812463599301106,"null","OU"
"1954","Variance",0.10658124635993,"null","OU"
"1955","Variance",-0.796156086196855,"null","OU"
"1956","Variance",-0.551931663754611,"null","OU"
"1957","Variance",-0.0630945447485925,"null","OU"
"1958","Variance",-0.286740438749757,"null","OU"
"1959","Variance",-0.57328674043875,"null","OU"
"1960","Variance",0.123665307707241,"null","OU"
"1961","Variance",-0.724713647835372,"null","OU"
"1962","Variance",0.156668608037274,"null","OU"
"1963","Variance",-0.806639487478159,"null","OU"
"1964","Variance",0.278586682197631,"null","OU"
"1965","Variance",-0.632304406911279,"null","OU"
"1966","Variance",-0.459522422830518,"null","OU"
"1967","Variance",0.951077460687245,"null","OU"
"1968","Variance",0.511551155115511,"null","OU"
"1969","Variance",0.115899825276645,"null","OU"
"1970","Variance",-0.477771306542419,"null","OU"
"1971","Variance",-0.206755969714618,"null","OU"
"1972","Variance",0.174917491749175,"null","OU"
"1973","Variance",0.470782372354882,"null","OU"
"1974","Variance",0.259172976121141,"null","OU"
"1975","Variance",0.451756940399922,"null","OU"
"1976","Variance",0.329062317996505,"null","OU"
"1977","Variance",0.123277033585711,"null","OU"
"1978","Variance",-0.0417394680644535,"null","OU"
"1979","Variance",0.280139778683751,"null","OU"
"1980","Variance",-0.586488060570763,"null","OU"
"1981","Variance",-0.251019219569016,"null","OU"
"1982","Variance",0.49563191613279,"null","OU"
"1983","Variance",-0.709959231217239,"null","OU"
"1984","Variance",-0.294894195301883,"null","OU"
"1985","Variance",-0.793438167346146,"null","OU"
"1986","Variance",-0.640069889341875,"null","OU"
"1987","Variance",-0.330227140361095,"null","OU"
"1988","Variance",0.4762182100563,"null","OU"
"1989","Variance",0.0025237817899437,"null","OU"
"1990","Variance",0.0891089108910891,"null","OU"
"1991","Variance",-0.63152785866822,"null","OU"
"1992","Variance",-0.287516986992817,"null","OU"
"1993","Variance",0.654824305960008,"null","OU"
"1994","Variance",0.900601824888371,"null","OU"
"1995","Variance",-0.605513492525723,"null","OU"
"1996","Variance",-0.26111434672879,"null","OU"
"1997","Variance",-0.971267715006795,"null","OU"
"1998","Variance",0.0149485536788973,"null","OU"
"1999","Variance",-0.760434867016113,"null","OU"
"2000","Variance",-0.597359735973597,"null","OU"
"2001","Variance",-0.236653077072413,"null","OU"
"2002","Variance",0.440496990875558,"null","OU"
"2003","Variance",-0.531741409435061,"null","OU"
"2004","Variance",-0.367889730149485,"null","OU"
"2005","Variance",0.502620850320326,"null","OU"
"2006","Variance",0.547272374296253,"null","OU"
"2007","Variance",-0.776742380120365,"null","OU"
"2008","Variance",0.264220539701029,"null","OU"
"2009","Variance",0.313143079013784,"null","OU"
"2010","Variance",-0.687051058046981,"null","OU"
"2011","Variance",0.835760046592894,"null","OU"
"2012","Variance",0.702582022908173,"null","OU"
"2013","Variance",-0.84507862550961,"null","OU"
"2014","Variance",0.0289264220539701,"null","OU"
"2015","Variance",0.364783537177247,"null","OU"
"2016","Variance",-0.501844302077266,"null","OU"
"2017","Variance",0.361289070083479,"null","OU"
"2018","Variance",-0.39778683750728,"null","OU"
"2019","Variance",0.230052417006406,"null","OU"
"2020","Variance",-0.59192389827218,"null","OU"
"2021","Variance",0.256843331391963,"null","OU"
"2022","Variance",0.256455057270433,"null","OU"
"2023","Variance",-0.98058629392351,"null","OU"
"2024","Variance",-0.112793632304407,"null","OU"
"2025","Variance",0.0739662201514269,"null","OU"
"2026","Variance",0.166763735197049,"null","OU"
"2027","Variance",0.147350029120559,"null","OU"
"2028","Variance",-0.376431760823141,"null","OU"
"2029","Variance",-0.305765870704718,"null","OU"
"2030","Variance",-0.484371966608425,"null","OU"
"2031","Variance",0.415647447097651,"null","OU"
